sjoid,lake,file,expectedKey
637156-137940,"Södra Trollsjön",5-0048_Södra Trollsjön_637156-137940.pdf,svar/zips/S_dra_Trollsj_n/637156-137940-kartor/web/tiles-5-0048_Sodra_Trollsjon_637156-137940.dzi
633263-131430,"Södra Välasjö",3-5226_Södra Välasjö_633263-131430b.tif,svar/zips/S_dra_V_lasj_/633263-131430-kartor/web/tiles-3-5226_Sodra_Valasjo_633263-131430b.dzi
639017-144472,"Södra Vixen",2-0297_Södra Vixen_639017-144472.tif,svar/zips/S_dra_Vixen/639017-144472-kartor/web/tiles-2-0297_Sodra_Vixen_639017-144472.dzi
632983-141674,"Södra �lten",2-0950_Södra Älten_632983-141674.jpg,svar/zips/S_dra_lten/632983-141674-kartor/web/tiles-2-0950_Sodra_Alten_632983-141674.dzi
623827-147352,"Södregöl",3-0783_Södregöl_623827-147352.tif,svar/zips/S_dreg_l/623827-147352-kartor/web/tiles-3-0783_Sodregol_623827-147352.dzi
625865-147376,"Södra �&sjön",3-3187_Södra Åsjön_625865-147376.tif,svar/zips/S_dra_sj_n/625865-147376-kartor/web/tiles-3-3187_Sodra_Asjon_625865-147376.dzi
637696-141169,"Södre-Sjö",3-5241_Södresjö_637696-141169.tif,svar/zips/S_dre-Sj_/637696-141169-kartor/web/tiles-3-5241_Sodresjo_637696-141169.dzi
630406-143665,"Södresjö",2-0157_Södresjö_630406-143665.tif,svar/zips/S_dresj_/630406-143665-kartor/web/tiles-2-0157_Sodresjo_630406-143665.dzi
637939-137301,"Södra Mossebosjön",3-6296_Södra Mossebosjön_637939-137301.tif,svar/zips/S_dra_Mossebosj_n/637939-137301-kartor/web/tiles-3-6296_Sodra_Mossebosjon_637939-137301.dzi
639017-144472,"Södra Vixen",3-0754_Södra Vixen_639017-144472.tif,svar/zips/S_dra_Vixen/639017-144472-kartor/web/tiles-3-0754_Sodra_Vixen_639017-144472.dzi
633263-131430,"Södra Välasjö",3-5226_Södra Välasjö_633263-131430c.tif,svar/zips/S_dra_V_lasj_/633263-131430-kartor/web/tiles-3-5226_Sodra_Valasjo_633263-131430c.dzi
639610-138406,"Sågeviksdammen",3-5733_Sågeviksdammen_639610-138406.tif,svar/zips/S_geviksdammen/639610-138406-kartor/web/tiles-3-5733_Sageviksdammen_639610-138406.dzi
634599-135343,"Söingen",3-4586_Söingen_634599-135343.tif,svar/zips/S_ingen/634599-135343-kartor/web/tiles-3-4586_Soingen_634599-135343.dzi
639362-134159,"Såken",2-0393_Såken_639362-134159a.tif,svar/zips/S_ken/639362-134159-kartor/web/tiles-2-0393_Saken_639362-134159a.dzi
651293-153607,"Sågkärret",3-1763_Sågkärret_651293-153607.tif,svar/zips/S_gk_rret/651293-153607-kartor/web/tiles-3-1763_Sagkarret_651293-153607.dzi
630406-143665,"Södresjö",3-6622_Södra Bergundasjön_630406-143665.jpg,svar/zips/S_dresj_/630406-143665-kartor/web/tiles-3-6622_Sodra_Bergundasjon_630406-143665.dzi
639017-144472,"Södra Vixen",3-6345_Södra Vixen_639017-144472.jpg,svar/zips/S_dra_Vixen/639017-144472-kartor/web/tiles-3-6345_Sodra_Vixen_639017-144472.dzi
653249-124836,"Söletjärn",3-4267_Söletjärn_653249-124836.tif,svar/zips/S_letj_rn/653249-124836-kartor/web/tiles-3-4267_Soletjarn_653249-124836.dzi
652280-126317,"Sälesjön",3-1746_Sälesjön_652280-126317.tif,svar/zips/S_lesj_n/652280-126317-kartor/web/tiles-3-1746_Salesjon_652280-126317.dzi
639362-134159,"Såken",2-0393_Såken_639362-134159b.tif,svar/zips/S_ken/639362-134159-kartor/web/tiles-2-0393_Saken_639362-134159b.dzi
634570-147131,"Säljen",0-0104_Säljen_634570-147131.tif,svar/zips/S_ljen/634570-147131-kartor/web/tiles-0-0104_Saljen_634570-147131.dzi
632983-141674,"Södra �lten",2-0950_Södra Älten_632983-141674.tif,svar/zips/S_dra_lten/632983-141674-kartor/web/tiles-2-0950_Sodra_Alten_632983-141674.dzi
630406-143665,"Södresjö",3-6622_Södra Bergundasjön_630406-143665.tif,svar/zips/S_dresj_/630406-143665-kartor/web/tiles-3-6622_Sodra_Bergundasjon_630406-143665.dzi
639017-144472,"Södra Vixen",3-6345_Södra Vixen_639017-144472.tif,svar/zips/S_dra_Vixen/639017-144472-kartor/web/tiles-3-6345_Sodra_Vixen_639017-144472.dzi
637424-136968,"Sänkesjön",3-2513_Sänkesjön_637424-136968.tif,svar/zips/S_nkesj_n/637424-136968-kartor/web/tiles-3-2513_Sankesjon_637424-136968.dzi
656755-141273,"Sälsjön",2-0365_Sälsjön_656755-141273a.tif,svar/zips/S_lsj_n/656755-141273-kartor/web/tiles-2-0365_Salsjon_656755-141273a.dzi
623904-146710,"Sänksjön",3-5515_Sänksjön_623904-146710.tif,svar/zips/S_nksj_n/623904-146710-kartor/web/tiles-3-5515_Sanksjon_623904-146710.dzi
641649-131981,"Sälsjön",2-0602_Sälsjön_641649-131981.tif,svar/zips/S_lsj_n/641649-131981-kartor/web/tiles-2-0602_Salsjon_641649-131981.dzi
655823-131038,"Sågetjärnet",3-6767_Sågetjärnet_655823-131038.jpg,svar/zips/S_getj_rnet/655823-131038-kartor/web/tiles-3-6767_Sagetjarnet_655823-131038.dzi
632490-144339,"Sörabysjön",3-0805_Sörabysjön_632490-144339.tif,svar/zips/S_rabysj_n/632490-144339-kartor/web/tiles-3-0805_Sorabysjon_632490-144339.dzi
656755-141273,"Sälsjön",2-0365_Sälsjön_656755-141273b.tif,svar/zips/S_lsj_n/656755-141273-kartor/web/tiles-2-0365_Salsjon_656755-141273b.dzi
651667-141412,"Sänningen",3-0741_Sänningen_651667-141412.tif,svar/zips/S_nningen/651667-141412-kartor/web/tiles-3-0741_Sanningen_651667-141412.dzi
651345-143162,"Sör-�mten",5-0135_Sör-Ämten_651345-143162.tif,svar/zips/S_r-_mten/651345-143162-kartor/web/tiles-5-0135_Sor-Amten_651345-143162.dzi
634851-146054,"Sörasjön",3-3964_Sörasjön_634851-146054.tif,svar/zips/S_rasj_n/634851-146054-kartor/web/tiles-3-3964_Sorasjon_634851-146054.dzi
634272-129453,"Sämbosjön",3-2840_Sämbosjön_634272-129453.tif,svar/zips/S_mbosj_n/634272-129453-kartor/web/tiles-3-2840_Sambosjon_634272-129453.dzi
624421-147234,"Sännen",3-0782_Sännen_624421-147234.tif,svar/zips/S_nnen/624421-147234-kartor/web/tiles-3-0782_Sannen_624421-147234.dzi
635376-145777,"Sörasjön",2-0312_Sörasjön_635376-145777.tif,svar/zips/S_rasj_n/635376-145777-kartor/web/tiles-2-0312_Sorasjon_635376-145777.dzi
655823-131038,"Sågetjärnet",3-6767_Sågetjärnet_655823-131038.tif,svar/zips/S_getj_rnet/655823-131038-kartor/web/tiles-3-6767_Sagetjarnet_655823-131038.dzi
626259-148127,"Sörsjön",5-0465_Sörsjön_626259-148127.tif,svar/zips/S_rsj_n/626259-148127-kartor/web/tiles-5-0465_Sorsjon_626259-148127.dzi
626703-148079,"Sörsjön",3-3860_Sörsjön_626703-148079a.tif,svar/zips/S_rsj_n/626703-148079-kartor/web/tiles-3-3860_Sorsjon_626703-148079a.dzi
651345-143162,"Sör-�mten",5-0135_Sör_Amten_651345-143162.pdf,svar/zips/S_r-_mten/651345-143162-kartor/web/tiles-5-0135_Sor_Amten_651345-143162.dzi
637360-142278,"Sörsjön",3-5665_Sörsjön_637360-142278.tif,svar/zips/S_rsj_n/637360-142278-kartor/web/tiles-3-5665_Sorsjon_637360-142278.dzi
631128-153986,"Sörefjärd",5-0436_Sörefjärd_631128-153986.tif,svar/zips/S_refj_rd/631128-153986-kartor/web/tiles-5-0436_Sorefjard_631128-153986.dzi
639836-139755,"Sörsjön",3-6305_Sörsjön_639836-139755.tif,svar/zips/S_rsj_n/639836-139755-kartor/web/tiles-3-6305_Sorsjon_639836-139755.dzi
627320-149553,"Sörsjön",5-0450a_Sörsjön_627320-149553.tif,svar/zips/S_rsj_n/627320-149553-kartor/web/tiles-5-0450a_Sorsjon_627320-149553.dzi
626703-148079,"Sörsjön",3-3860_Sörsjön_626703-148079b.tif,svar/zips/S_rsj_n/626703-148079-kartor/web/tiles-3-3860_Sorsjon_626703-148079b.dzi
640939-136927,"Sörsjön",3-4758_Sörsjön_640939-136927.tif,svar/zips/S_rsj_n/640939-136927-kartor/web/tiles-3-4758_Sorsjon_640939-136927.dzi
651267-151652,"Sörsjön",2-0849_Sörsjön_651267-151652.tif,svar/zips/S_rsj_n/651267-151652-kartor/web/tiles-2-0849_Sorsjon_651267-151652.dzi
643313-127458,"Sörsjön",3-1097_Sörsjön_643313-127458.tif,svar/zips/S_rsj_n/643313-127458-kartor/web/tiles-3-1097_Sorsjon_643313-127458.dzi
643629-139720,"Sörvättnen",5-1045a_Sörvättnen_643629-139720.pdf,svar/zips/S_rv_ttnen/643629-139720-kartor/web/tiles-5-1045a_Sorvattnen_643629-139720.dzi
654221-160125,"Sörsjön",3-6743_Sörsjön_654221-160125.pdf,svar/zips/S_rsj_n/654221-160125-kartor/web/tiles-3-6743_Sorsjon_654221-160125.dzi
651117-125645,"Sörvattnet",3-2618_Sörvattnet_651117-125645.tif,svar/zips/S_rvattnet/651117-125645-kartor/web/tiles-3-2618_Sorvattnet_651117-125645.dzi
627320-149553,"Sörsjön",5-0450b_Sörsjön_627320-149553.tif,svar/zips/S_rsj_n/627320-149553-kartor/web/tiles-5-0450b_Sorsjon_627320-149553.dzi
624421-147234,"Sännen",3-2827_Sännen_624421-147234.tif,svar/zips/S_nnen/624421-147234-kartor/web/tiles-3-2827_Sannen_624421-147234.dzi
642740-143390,"Sötasasjön",3-2598_Sötåsasjön_642740-143390.tif,svar/zips/S_tasasj_n/642740-143390-kartor/web/tiles-3-2598_Sotasasjon_642740-143390.dzi
642208-132052,"Säsjön",3-3903_Säsjön_642208-132052a.tif,svar/zips/S_sj_n/642208-132052-kartor/web/tiles-3-3903_Sasjon_642208-132052a.dzi
616415-136415,"Sövdesjön",2-0175_Sövdesjön_616415-136415.tif,svar/zips/S_vdesj_n/616415-136415-kartor/web/tiles-2-0175_Sovdesjon_616415-136415.dzi
643629-139720,"Sörvättnen",5-1045b_Sörvättnen_643629-139720.pdf,svar/zips/S_rv_ttnen/643629-139720-kartor/web/tiles-5-1045b_Sorvattnen_643629-139720.dzi
642608-132524,"Säven",2-0203_Säven_642608-132524.tif,svar/zips/S_ven/642608-132524-kartor/web/tiles-2-0203_Saven_642608-132524.dzi
635020-147934,"Sävesjön",3-2203_Sävesjön_635020-147934.tif,svar/zips/S_vesj_n/635020-147934-kartor/web/tiles-3-2203_Savesjon_635020-147934.dzi
641461-129543,"Sävelången",1-0139_Sävelången_641461-129543.tif,svar/zips/S_vel_ngen/641461-129543-kartor/web/tiles-1-0139_Savelangen_641461-129543.dzi
616333-136689,"Sövdeborgssjön",3-4672_Sövdeborgssjön_616333-136689.tif,svar/zips/S_vdeborgssj_n/616333-136689-kartor/web/tiles-3-4672_Sovdeborgssjon_616333-136689.dzi
643313-127458,"Sörsjön",3-1523_Sörsjön_643313-127458.tif,svar/zips/S_rsj_n/643313-127458-kartor/web/tiles-3-1523_Sorsjon_643313-127458.dzi
616415-136415,"Sövdesjön",3-4674_Sövdesjön_616415-136415.tif,svar/zips/S_vdesj_n/616415-136415-kartor/web/tiles-3-4674_Sovdesjon_616415-136415.dzi
641461-129543,"Sävelången",2-0199_Sävelången_641461-129543.tif,svar/zips/S_vel_ngen/641461-129543-kartor/web/tiles-2-0199_Savelangen_641461-129543.dzi
625756-147112,"Sävsjön",3-2846_Sävsjön_625756-147112.tif,svar/zips/S_vsj_n/625756-147112-kartor/web/tiles-3-2846_Savsjon_625756-147112.dzi
632809-149950,"Sävsjön",3-2367_Sävsjön_632809-149950.tif,svar/zips/S_vsj_n/632809-149950-kartor/web/tiles-3-2367_Savsjon_632809-149950.dzi
635901-146890,"Sävsebosjön",3-3963_Sävsebosjön_635901-146890.tif,svar/zips/S_vsebosj_n/635901-146890-kartor/web/tiles-3-3963_Savsebosjon_635901-146890.dzi
642208-132052,"Säsjön",3-3903_Säsjön_642208-132052b.tif,svar/zips/S_sj_n/642208-132052-kartor/web/tiles-3-3903_Sasjon_642208-132052b.dzi
629511-134482,"Sävseredssjön",3-5084_Sävseredssjön_629511-134482.tif,svar/zips/S_vseredssj_n/629511-134482-kartor/web/tiles-3-5084_Savseredssjon_629511-134482.dzi
624523-145596,"Sävsjön",3-2972_Sävsjön_624523-145596.tif,svar/zips/S_vsj_n/624523-145596-kartor/web/tiles-3-2972_Savsjon_624523-145596.dzi
635503-149740,"Sävsjön",3-2873_Sävsjön_635503-149740.tif,svar/zips/S_vsj_n/635503-149740-kartor/web/tiles-3-2873_Savsjon_635503-149740.dzi
636395-150847,"Sävsjön",3-2874_Sävsjön_636395-150847.tif,svar/zips/S_vsj_n/636395-150847-kartor/web/tiles-3-2874_Savsjon_636395-150847.dzi
635030-135088,"Sävsjön",3-2542_Sävsjön_635030-135088.tif,svar/zips/S_vsj_n/635030-135088-kartor/web/tiles-3-2542_Savsjon_635030-135088.dzi
632809-149950,"Sävsjön",3-3839_Sävsjön_632809-149950a.tif,svar/zips/S_vsj_n/632809-149950-kartor/web/tiles-3-3839_Savsjon_632809-149950a.dzi
638144-132744,"Sävsjön",3-5582_Sävsjön_638144-132744.tif,svar/zips/S_vsj_n/638144-132744-kartor/web/tiles-3-5582_Savsjon_638144-132744.dzi
638270-142851,"Sävsjön",3-3878_Sävsjön_638270-142851a.tif,svar/zips/S_vsj_n/638270-142851-kartor/web/tiles-3-3878_Savsjon_638270-142851a.dzi
641461-129543,"Sävelången",3-1040_Sävelången_641461-129543.tif,svar/zips/S_vel_ngen/641461-129543-kartor/web/tiles-3-1040_Savelangen_641461-129543.dzi
656660-141865,"Sävsjön",3-4663_Sävsjön_656660-141865.tif,svar/zips/S_vsj_n/656660-141865-kartor/web/tiles-3-4663_Savsjon_656660-141865.dzi
639481-139889,"Tahesjön",3-5730_Tahesjön_639481-139889.tif,svar/zips/Tahesj_n/639481-139889-kartor/web/tiles-3-5730_Tahesjon_639481-139889.dzi
641461-129543,"Sävelången",3-1093_Sävelången_641461-129543.tif,svar/zips/S_vel_ngen/641461-129543-kartor/web/tiles-3-1093_Savelangen_641461-129543.dzi
638837-131981,"Sävsjön",2-0386_Sävsjön_638837-131981a.tif,svar/zips/S_vsj_n/638837-131981-kartor/web/tiles-2-0386_Savsjon_638837-131981a.dzi
638270-142851,"Sävsjön",3-3878_Sävsjön_638270-142851b.tif,svar/zips/S_vsj_n/638270-142851-kartor/web/tiles-3-3878_Savsjon_638270-142851b.dzi
639459-133462,"Sävsjön",3-3670_Sävsjön_639459-133462.tif,svar/zips/S_vsj_n/639459-133462-kartor/web/tiles-3-3670_Savsjon_639459-133462.dzi
638478-128655,"Tagsjön",3-0897_Tagsjön_638478-128655.tif,svar/zips/Tagsj_n/638478-128655-kartor/web/tiles-3-0897_Tagsjon_638478-128655.dzi
632809-149950,"Sävsjön",3-3839_Sävsjön_632809-149950b.tif,svar/zips/S_vsj_n/632809-149950-kartor/web/tiles-3-3839_Savsjon_632809-149950b.dzi
655006-154512,"Taljasjön",3-0710_Taljasjön_655006-154512.tif,svar/zips/Taljasj_n/655006-154512-kartor/web/tiles-3-0710_Taljasjon_655006-154512.dzi
639061-144920,"Talluddasjön",3-2431_Talluddasjön_639061-144920.tif,svar/zips/Talluddasj_n/639061-144920-kartor/web/tiles-3-2431_Talluddasjon_639061-144920.dzi
654326-130479,"Tansjön",3-1177a_Tansjön_654326-130479.tif,svar/zips/Tansj_n/654326-130479-kartor/web/tiles-3-1177a_Tansjon_654326-130479.dzi
641461-129543,"Sävelången",3-1099_Sävelången_641461-129543.tif,svar/zips/S_vel_ngen/641461-129543-kartor/web/tiles-3-1099_Savelangen_641461-129543.dzi
638837-131981,"Sävsjön",2-0386_Sävsjön_638837-131981b.tif,svar/zips/S_vsj_n/638837-131981-kartor/web/tiles-2-0386_Savsjon_638837-131981b.dzi
638920-135478,"Tapplesjön",3-4867_Tapplesjön_638920-135478.tif,svar/zips/Tapplesj_n/638920-135478-kartor/web/tiles-3-4867_Tapplesjon_638920-135478.dzi
639911-141350,"Tenhultasjön",3-0742_Tenhultasjön_639911-141350.tif,svar/zips/Tenhultasj_n/639911-141350-kartor/web/tiles-3-0742_Tenhultasjon_639911-141350.dzi
632797-136512,"Tannsjön",3-6530_Tannsjön_632797-136512.jpg,svar/zips/Tannsj_n/632797-136512-kartor/web/tiles-3-6530_Tannsjon_632797-136512.dzi
653875-126021,"Taraldstjärnet",3-2489_Taraldstjärnet_653875-126021.tif,svar/zips/Taraldstj_rnet/653875-126021-kartor/web/tiles-3-2489_Taraldstjarnet_653875-126021.dzi
654326-130479,"Tansjön",3-1177b_Tansjön_654326-130479.tif,svar/zips/Tansj_n/654326-130479-kartor/web/tiles-3-1177b_Tansjon_654326-130479.dzi
636309-151016,"Tensjö",3-2875_Tensjö_636309-151016.tif,svar/zips/Tensj_/636309-151016-kartor/web/tiles-3-2875_Tensjo_636309-151016.dzi
651758-142888,"Tarmlången",5-0137_Tarmlången_651758-142888.tif,svar/zips/Tarml_ngen/651758-142888-kartor/web/tiles-5-0137_Tarmlangen_651758-142888.dzi
634094-144538,"Teresjön",2-0289_Teresjön_634094-144538.tif,svar/zips/Teresj_n/634094-144538-kartor/web/tiles-2-0289_Teresjon_634094-144538.dzi
654818-143265,"Testen",2-0113_Testen_654818-143265.tif,svar/zips/Testen/654818-143265-kartor/web/tiles-2-0113_Testen_654818-143265.dzi
632797-136512,"Tannsjön",3-6530_Tannsjön_632797-136512.tif,svar/zips/Tannsj_n/632797-136512-kartor/web/tiles-3-6530_Tannsjon_632797-136512.dzi
639911-141350,"Tenhultasjön",3-1829_Tenhultasjön_639911-141350.tif,svar/zips/Tenhultasj_n/639911-141350-kartor/web/tiles-3-1829_Tenhultasjon_639911-141350.dzi
654190-145510,"Tibon",2-0125_Tibon  Bladsjön_654190-145510b.tif,svar/zips/Tibon/654190-145510-kartor/web/tiles-2-0125_Tibon_Bladsjon_654190-145510b.dzi
626085-144795,"Tiken",1-0309_Tiken_626085-144795.tif,svar/zips/Tiken/626085-144795-kartor/web/tiles-1-0309_Tiken_626085-144795.dzi
650728-141952,"Tingsjön",3-6489_Tingsjön_650728-141952.jpg,svar/zips/Tingsj_n/650728-141952-kartor/web/tiles-3-6489_Tingsjon_650728-141952.dzi
651741-129436,"Teåkerssjön",3-1104_Teåkerssjön_651741-129436.tif,svar/zips/Te_kerssj_n/651741-129436-kartor/web/tiles-3-1104_Teakerssjon_651741-129436.dzi
643013-129183,"Tinnsjön",3-4815_Tinnsjön_643013-129183.tif,svar/zips/Tinnsj_n/643013-129183-kartor/web/tiles-3-4815_Tinnsjon_643013-129183.dzi
654818-143265,"Testen",3-3420_Testen_654818-143265.tif,svar/zips/Testen/654818-143265-kartor/web/tiles-3-3420_Testen_654818-143265.dzi
640431-166731,"Tingstädeträsk",2-0224_Tingstäde träsk_640431-166731.tif,svar/zips/Tingst_detr_sk/640431-166731-kartor/web/tiles-2-0224_Tingstade_trask_640431-166731.dzi
654333-146623,"Tisaren",2-0126_Tisaren_654333-146623a.tif,svar/zips/Tisaren/654333-146623-kartor/web/tiles-2-0126_Tisaren_654333-146623a.dzi
643738-151968,"Tingstadgöl",3-3266_Tingstad göl_643738-151968.tif,svar/zips/Tingstadg_l/643738-151968-kartor/web/tiles-3-3266_Tingstad_gol_643738-151968.dzi
654190-145510,"Tibon",2-0125_Tibon_654190-145510c.tif,svar/zips/Tibon/654190-145510-kartor/web/tiles-2-0125_Tibon_654190-145510c.dzi
650728-141952,"Tingsjön",3-6489_Tingsjön_650728-141952.tif,svar/zips/Tingsj_n/650728-141952-kartor/web/tiles-3-6489_Tingsjon_650728-141952.dzi
651526-127514,"Tisätersjön",3-4834_Tisätersjön_651526-127514.tif,svar/zips/Tis_tersj_n/651526-127514-kartor/web/tiles-3-4834_Tisatersjon_651526-127514.dzi
653791-125928,"Tjurevattnen (Norra)",3-1999_Tjurevattnen (Norra)_653791-125928a.tif,svar/zips/Tjurevattnen_Norra_/653791-125928-kartor/web/tiles-3-1999_Tjurevattnen_Norra_653791-125928a.dzi
643738-151968,"Tingstadgöl",3-3383_Tingstad Göl_643738-151968.tif,svar/zips/Tingstadg_l/643738-151968-kartor/web/tiles-3-3383_Tingstad_Gol_643738-151968.dzi
654333-146623,"Tisaren",2-0126_Tisaren_654333-146623b.pdf,svar/zips/Tisaren/654333-146623-kartor/web/tiles-2-0126_Tisaren_654333-146623b.dzi
653754-125934,"Tjurevattnen Södra",3-1999_Tjurevattnen Södra_653754-125934a.tif,svar/zips/Tjurevattnen_S_dra/653754-125934-kartor/web/tiles-3-1999_Tjurevattnen_Sodra_653754-125934a.dzi
643013-129183,"Tinnsjön",3-6542_Tinnsjön_643013-129183.jpg,svar/zips/Tinnsj_n/643013-129183-kartor/web/tiles-3-6542_Tinnsjon_643013-129183.dzi
636957-144811,"Tjurken",3-2503_Tjurken_636957-144811a.tif,svar/zips/Tjurken/636957-144811-kartor/web/tiles-3-2503_Tjurken_636957-144811a.dzi
630195-140578,"Tjurken",1-0307_Tjurken_630195-140578.tif,svar/zips/Tjurken/630195-140578-kartor/web/tiles-1-0307_Tjurken_630195-140578.dzi
625613-145643,"Tjurken",1-0204_Tjurken_625613-145643.tif,svar/zips/Tjurken/625613-145643-kartor/web/tiles-1-0204_Tjurken_625613-145643.dzi
639814-153618,"Tjursbosjön",3-0745_Tjursbosjön_639814-153618.tif,svar/zips/Tjursbosj_n/639814-153618-kartor/web/tiles-3-0745_Tjursbosjon_639814-153618.dzi
655960-164440,"Tjursjön",3-2397_Tjursjön_655960-164440.tif,svar/zips/Tjursj_n/655960-164440-kartor/web/tiles-3-2397_Tjursjon_655960-164440.dzi
654333-146623,"Tisaren",2-0126_Tisaren_654333-146623b.tif,svar/zips/Tisaren/654333-146623-kartor/web/tiles-2-0126_Tisaren_654333-146623b.dzi
653754-125934,"Tjurevattnen Södra",3-1999_Tjurevattnen Södra_653754-125934b.tif,svar/zips/Tjurevattnen_S_dra/653754-125934-kartor/web/tiles-3-1999_Tjurevattnen_Sodra_653754-125934b.dzi
637647-154678,"Tjustgölen",2-0346_Tjustgölen_637647-154678.tif,svar/zips/Tjustg_len/637647-154678-kartor/web/tiles-2-0346_Tjustgolen_637647-154678.dzi
643013-129183,"Tinnsjön",3-6542_Tinnsjön_643013-129183.tif,svar/zips/Tinnsj_n/643013-129183-kartor/web/tiles-3-6542_Tinnsjon_643013-129183.dzi
625613-145643,"Tjurken",2-0152_Tjurken_625613-145643.tif,svar/zips/Tjurken/625613-145643-kartor/web/tiles-2-0152_Tjurken_625613-145643.dzi
634220-153277,"Tjuståsasjön",5-0432_Tjuståsasjön_634220-153277.tif,svar/zips/Tjust_sasj_n/634220-153277-kartor/web/tiles-5-0432_Tjustasasjon_634220-153277.dzi
636957-144811,"Tjurken",3-2503_Tjurken_636957-144811b.tif,svar/zips/Tjurken/636957-144811-kartor/web/tiles-3-2503_Tjurken_636957-144811b.dzi
639814-153618,"Tjursbosjön",3-1936_Tjursbosjön_639814-153618.tif,svar/zips/Tjursbosj_n/639814-153618-kartor/web/tiles-3-1936_Tjursbosjon_639814-153618.dzi
620985-136408,"Tjörnarpasjön",3-0828_Tjörnarpasjön_620985-136408.tif,svar/zips/Tj_rnarpasj_n/620985-136408-kartor/web/tiles-3-0828_Tjornarpasjon_620985-136408.dzi
634207-132161,"Tjärnesjön",2-0563_Tjärnesjön_634207-132161a.tif,svar/zips/Tj_rnesj_n/634207-132161-kartor/web/tiles-2-0563_Tjarnesjon_634207-132161a.dzi
625613-145643,"Tjurken",3-2947_Tjurken_625613-145643.tif,svar/zips/Tjurken/625613-145643-kartor/web/tiles-3-2947_Tjurken_625613-145643.dzi
643942-125495,"Tjärne Vatten",3-4198_Tjärne vatten_643942-125495.tif,svar/zips/Tj_rne_Vatten/643942-125495-kartor/web/tiles-3-4198_Tjarne_vatten_643942-125495.dzi
639913-154442,"Tjutingen",3-3374_Tjutingen_639913-154442.tif,svar/zips/Tjutingen/639913-154442-kartor/web/tiles-3-3374_Tjutingen_639913-154442.dzi
628953-132825,"Toftasjön",3-5106_Toftasjön_628953-132825.tif,svar/zips/Toftasj_n/628953-132825-kartor/web/tiles-3-5106_Toftasjon_628953-132825.dzi
631050-144241,"Toftasjön",3-0806_Toftasjön_631050-144241.tif,svar/zips/Toftasj_n/631050-144241-kartor/web/tiles-3-0806_Toftasjon_631050-144241.dzi
634207-132161,"Tjärnesjön",2-0563_Tjärnesjön_634207-132161b.tif,svar/zips/Tj_rnesj_n/634207-132161-kartor/web/tiles-2-0563_Tjarnesjon_634207-132161b.dzi
637800-141585,"Tohultasjön",3-4031_Tohultasjön_637800-141585.tif,svar/zips/Tohultasj_n/637800-141585-kartor/web/tiles-3-4031_Tohultasjon_637800-141585.dzi
632319-143784,"Tolgasjön",2-0156_Tolgasjön_632319-143784.tif,svar/zips/Tolgasj_n/632319-143784-kartor/web/tiles-2-0156_Tolgasjon_632319-143784.dzi
641282-138013,"Tokebosjön",3-5719_Tokebosjön_641282-138013.tif,svar/zips/Tokebosj_n/641282-138013-kartor/web/tiles-3-5719_Tokebosjon_641282-138013.dzi
639814-153618,"Tjursbosjön",3-6527_Tjursbosjön_639814-153618.jpg,svar/zips/Tjursbosj_n/639814-153618-kartor/web/tiles-3-6527_Tjursbosjon_639814-153618.dzi
655199-143371,"Toften",0-0101_Toften_655199-143371b.tif,svar/zips/Toften/655199-143371-kartor/web/tiles-0-0101_Toften_655199-143371b.dzi
636869-130895,"Tolken",3-0885_Tolken_636869-130895.tif,svar/zips/Tolken/636869-130895-kartor/web/tiles-3-0885_Tolken_636869-130895.dzi
634207-132161,"Tjärnesjön",3-6602_Tjärnesjön_634207-132161.jpg,svar/zips/Tj_rnesj_n/634207-132161-kartor/web/tiles-3-6602_Tjarnesjon_634207-132161.dzi
643571-125199,"Tolleby Tjärn",3-4245_Tolleby Tjärn_643571-125199.tif,svar/zips/Tolleby_Tj_rn/643571-125199-kartor/web/tiles-3-4245_Tolleby_Tjarn_643571-125199.dzi
629026-147562,"Tomeshultagölen",5-0452_Tomeshultagölen_629026-147562.tif,svar/zips/Tomeshultag_len/629026-147562-kartor/web/tiles-5-0452_Tomeshultagolen_629026-147562.dzi
631050-144241,"Toftasjön",3-0807b_Toftasjön_631050-144241.tif,svar/zips/Toftasj_n/631050-144241-kartor/web/tiles-3-0807b_Toftasjon_631050-144241.dzi
639814-153618,"Tjursbosjön",3-6527_Tjursbosjön_639814-153618.tif,svar/zips/Tjursbosj_n/639814-153618-kartor/web/tiles-3-6527_Tjursbosjon_639814-153618.dzi
634207-132161,"Tjärnesjön",3-6602_Tjärnesjön_634207-132161.tif,svar/zips/Tj_rnesj_n/634207-132161-kartor/web/tiles-3-6602_Tjarnesjon_634207-132161.dzi
631050-144241,"Toftasjön",3-0807_Toftasjön_631050-144241.tif,svar/zips/Toftasj_n/631050-144241-kartor/web/tiles-3-0807_Toftasjon_631050-144241.dzi
652806-124941,"Torgerslundstjärnen",3-2007_Torgerslundstjärnet_652806-124941.tif,svar/zips/Torgerslundstj_rnen/652806-124941-kartor/web/tiles-3-2007_Torgerslundstjarnet_652806-124941.dzi
655199-143371,"Toften",2-0113_Toften_655199-143371.tif,svar/zips/Toften/655199-143371-kartor/web/tiles-2-0113_Toften_655199-143371.dzi
641259-135060,"Tolken",0-0125_Tolken_641259-135060.tif,svar/zips/Tolken/641259-135060-kartor/web/tiles-0-0125_Tolken_641259-135060.dzi
